523576038 8743090 1782725142
795593522 1500864918 1844847810
121876208 1153109200 1526802032
1809792437 22198559 1024928605
1825143793 1112372179 985357177
1722746787 1001395945 1241072827
303212409 1571878507 259908417
132935495 118246869 1660545407
489375860 536205660 960334868
1103614282 379679710 935484314
109834155 55496449 1491954947
1416820702 1966532506 1195292366
401644562 1675875382 2145483938
1857086084 781625228 860878500
690302684 709594260 192325052
1903642365 459461879 656375525
1671480155 1849510417 348708403
1029732625 825387827 2127184281
302962319 213615533 702515975
416221252 1387337932 283069028
1867340824 704648264 306724056
2131044099 605189385 1631608603
1768228779 1138366209 1653556483
1060316597 1666085151 453661533
322976095 1931455517 92013655
1840965825 837925443 1343762121
1860522806 535165346 1498672358
299512899 1775344841 1514002011
727768002 1575260998 754170322
741433513 1698505211 1370646001
643842056 858308632 1502756936
852586730 157176510 1859713082
965176640 433473472 356702016
1077083008 1008267904 650827648
580921624 284719944 774992344
542730750 1258962426 521714158
1872031932 1065013812 279213724
1682253161 1379430459 1726238897
310334140 171571252 383903900
942077615 522445837 1098427431
721938658 1777973926 2022911986
1594453343 175851549 1737414743
221989410 1909710438 870423346
251223986 211689238 1156603202
1761130221 1909925063 2051829333
1750223276 44227844 1693226764
1216239730 837618006 522001410
1536781647 1787885 1212078023
2110148109 1197468199 1078378101
1915938542 1032238282 1834884702
1702918330 691759662 1709194890
1788865786 752469742 1299928266
361960426 1419983806 967291706
808767884 1646949540 455302636
1798599431 883185941 1996622655
999752363 896534529 676403203
855945108 1218580156 1755458612
236528709 1318087887 1484801645
1703056922 1185006158 372459242
832313946 791564046 1553526058
655445824 1148448192 991676736
1696487794 147655766 649929986
1133516605 1642939831 1803473189
990810931 1147058585 112536779
2077387278 1569013290 1455012478
1343100139 85278401 1308671043
915906606 1140121738 745054622
2056711939 1590152457 1767925531
1913622005 1680058847 1447689629
404572975 327606669 471966887
1846983049 63777947 939689425
342832871 1949607093 22212127
1262780665 1657176811 725518529
2064381424 1729356240 386639216
2014665477 1128599823 1524511533
1188331185 1395555347 1973318713
1688362953 229646171 1214995985
396794536 1637601272 1959489512
1364495731 24160345 749402379
878990540 1912143460 1414462252
146936112 729166736 905091760
191386212 1956443948 1426253188
1794663916 651506116 641963340
1098267134 2120265210 689703406
1758037779 1097831737 1502068651
1179906009 1121243019 403271329
1366562286 172638666 1621673310
2022317907 150035961 2026707435
266569593 925079147 1003864897
110534069 830003487 1837730653
2016311391 1625975069 198982487
988797312 172985472 728671616
724510158 660304234 1736201278
893839591 146520757 1424502815
2007140919 1897832101 1912658927
623874122 2144907486 812126874
2050771216 935648048 41849232
1271588071 1212657333 126618655
165290673 1077897235 684800057
305489432 481833544 141596376
719043016 979053912 1550419976
790550586 1704364206 963746314
1276144208 1317093104 712228048
784505941 681366783 1322614525
1123502023 279762773 156993023
1701667509 318580767 1628862557
422776748 1531260676 1087606028
1811683403 1547651297 1570691747
1699779940 1163247660 271401092
321233873 1564601203 54051417
964525484 707033348 2003921676
600817132 693844420 903195980
1064323705 147447659 2043190849
653804810 972214046 2096524634
700303605 1177443039 761925789
853049775 439911693 1404473127
1450084316 187144084 957007548
1705983775 1881980253 232994839
354073428 2057581052 568890868
961404881 196779891 1117970009
1610597431 1681280165 2034755055
542421372 309990516 1273118044
1551003992 112153608 1746271256
911445237 804234975 917370013
515512703 1974291581 763684215
2119724578 1764444774 99082034
1067644859 916711217 186430867
659694499 429484777 934625467
909966259 510259993 1314314571
2075138116 190073036 1791548004
1526025328 1565517136 2101325808
289555863 2036191429 1021211215
1756299316 977338524 794755540
1875508864 1306393472 1696199296
614261909 1382788543 620890429
760827029 1419830719 1671541053
1466131011 1751983817 1611691099
791235165 1473830679 1721867589
1589462938 1674696398 37979242
253926086 1210962002 685469942
1497015670 824569954 64213286
1584323626 2004259966 2061614458
522402710 419410626 2109806662
1774815388 1173920212 1807601020
713145811 1029192057 1904323691
1787036660 1132465116 1448878996
1095621348 516788396 1830072836
1104817781 1946389343 1734976029
1472894440 491241912 428819752
2094363939 1805868905 575872571
1162573880 1209690280 1089944056
539085252 707353932 1539839972
1471887606 1076341474 1800994982
483792307 1815429401 95994699
1366674237 1067344311 546448677
1650355133 316162871 2076166565
2021259825 1671360147 426757049
29917279 95977757 306611031
674337496 191674504 1523460504
872378370 201347078 1946611730
1855571555 305156905 163182971
1253103473 931366483 752718585
1455309485 1189595143 482236437
1488955001 817361771 93510209
114392019 273118073 609180267
1431164655 1457030349 156667495
494603041 1670521187 1276732457
785613050 225739502 726370506
1194127149 1152634247 463628437
417503841 1695076131 2117954921
2057753574 1138391986 1195471638
1072290999 477402661 1803731567
123022433 1113621795 1279561577
1141150581 1602402911 1491545885
109181511 231534293 406572159
1739284503 387522629 1703960783
1412368194 63903174 557007186
471637902 1944313514 978689022
988941707 1046554785 1673820643
509099199 398964285 2106860215
1777144325 1338783247 628335149
984209320 128288504 501781736
330445554 1846057174 1659882114
1951092514 738454886 1903282226
35046902 1278890466 915469734
361002814 936076730 219951406
1301008319 945975101 409226679
1064130816 390597376 1356341504
1772148426 330073182 1063488794
998028000 1700141216 1218595296
1779552544 257258336 559962656
688849417 2100692507 2109542993
1668050445 408046119 320724597
1762911979 572961985 456465987
944307676 649525652 1840835772
1717295006 179406554 653169806
1353586152 133317048 1502528808
820023551 597734141 501160183
1767807875 1470026377 1499821979
356443440 619491216 508956336
1950584530 1805429878 1867253090
1215432119 1594691877 776745839
759293800 1865266744 62988968
1141788470 459337122 1069861094
114777963 1945181761 2048154307
1184104151 1385364613 1950217615
1947021737 231773435 1047314161
672768214 421716610 770353030
1837574035 1881700025 1194484779
104074884 555756428 250380964
656741095 139868341 1370991135
1232281315 2067553449 1314788859
106548446 1609262746 106705870
98119169 1066174979 1219010057
134922924 1523337220 1483266060
260891957 333164447 1798442717
1925343170 1074345798 2002888146
873109985 906022307 1873111273
1538974286 1971234538 124122302
1874979996 1004651988 2037993852
937985395 757895257 400470283
2062941416 1841952440 1075176488
1575007870 1344283514 333081198
1892704741 878060975 1118925069
1513161935 325193325 1217604423
2079515624 1472244664 855245608
715537612 1019131492 1822434092
952286427 1730360977 1811588019
2096318269 1041683895 268140837
251134011 757268657 135922195
444600365 1605185671 1334743445
1359978340 311615020 367303300
1636659918 393631850 516753726
1085169400 553852136 2146522808
1239256284 1786029716 1710355388
1314116236 1032288164 809133804
1680343578 781321806 302256874
62301133 787540839 2017051189
304032762 1649902574 720669642
987650034 143460310 561846146
948016802 1076282342 73026482
1188935510 200222210 1238331910
1904486043 2066183121 1699175283
697497406 1945560506 1100919086
1882344303 470147661 912172775
888992320 288806592 174359616
784817836 1795300356 1560957964
1051091578 510469998 45446730
273216475 615898001 1236439731
1049450482 328861654 1118050178
1227638236 559993236 901149884
185347098 1295942734 1812565226
415315720 21734680 687533896
1186194035 915318617 1258616331
467704523 1852624993 463958307
216621270 127017602 959997830
1311125727 458330781 1687271383
1051622003 914255705 315903499
661468168 709860376 453432392
1166335921 809475859 802282809
1296167090 1484247574 1534948930
345933587 1156486457 1678032811
1574192703 1606144701 1911584823
1598725152 973067360 39812384
1528329021 75913655 1732906277
1201378267 1789770641 2073703091
1857536988 268651412 2073944764
1812491343 812139757 1445318343
346584643 876372681 2138974299
1098438945 495684451 1678090793
1217400777 1769549659 1808174609
1724769525 425635551 2063273117
574554445 1745486823 1006963637
1465384599 77528005 161608527
1813925393 309062195 561430169
2146068347 1731868273 1814012755
1950600735 720005725 1797013271
1046306184 413145240 1652050376
174357989 487750063 1357278477
780843184 1146104336 1996521008
725289083 170662257 938822739
1487380247 688774469 1483642831
1116058937 2093621163 369712897
1056207946 824663262 1884559002
567446722 1916380742 2096296658
540907018 1992475166 644236890
1593757605 1822519023 886262989
1195914067 153852409 897306091
1058952948 340722908 1103695508
930032144 1348304432 1867020944
1041372413 1328758519 747683045
1660323013 766021199 390638317
352742576 734217744 1230623280
259069968 1180911664 458872976
1660496906 1425376286 50236506
1120927338 1188690750 1338765754
1246213264 325524912 1474648336
1280228292 548418380 358390244
658219703 409593893 828553327
1644176215 1230465541 1175141903
1252564049 2085278963 1238597337
998087743 1320670397 1088716343
949014506 2040295358 1553157946
1845824895 1468934269 791116151
1913777168 1111868464 184634512
539742780 851408564 250766364
1530324035 1978117321 243271259
1600608985 2031030411 2075668897
832006000 2083927632 720544496
2135640719 1215356845 956276487
1296276989 96983543 1800310245
1984349364 663244316 1152707156
2023261315 1850510729 1483647131
424897140 913194844 1655094804
1102683764 1671486300 104763924
553320189 1642986743 583071461
215678583 621280101 1786573359
2057996589 2032966535 118280853
2029195751 2092971445 737517855
557573862 1251587250 343875094
498317530 301279886 1617788842
2121323141 1305966479 1628792493
726477957 778864015 282366125
1440008576 1258183808 1031476608
1195439956 1293346300 1296085492
158761279 497189821 1554287415
2131854709 44666975 408662301
1258770296 814607976 1166136
925157864 1867931064 733681960
1008730860 927729860 782768716
650203801 1188886475 1281484641
321153599 598490813 700562487
2031238932 709541180 1008482228
1406457910 1404340386 62888422
122567465 1360245115 615912561
608420617 802441499 1486347089
1238340469 1893972575 218771229
1882279511 518712069 1204142351
1572892145 120736211 1600773497
557324270 2073446346 982308702
178443891 1985708889 1718323723
2092444734 577143994 1810730542
1849153154 556368774 1728219794
343511233 1311617603 483137225
1971089564 1360089556 1158149500
8650428 4717620 2097935516
1677038929 1093779443 59260889
682307724 713920932 290239724
1609189109 1723061471 150634141
1228500131 1213154793 517394875
1624902210 751836870 624319570
2032280741 269184495 504449485
312817585 1872799507 1978987833
759457123 1831874601 2008649851
577078830 1834914442 1520809886
798055592 1801197048 1477198312
551942614 1552412034 52021382
1915508327 753664821 167315871
1164165348 286212780 1977206788
136295911 1313218997 210199839
341469886 667762746 933347502
1682477387 1042592737 1850678179
275984817 1661637907 1043513145
1023363485 10149079 1588041349
485174302 48202842 217615630
120120906 2076488414 640424090
602529030 1220777746 1901905206
688619827 2085979033 2023328459
1088448989 746470807 1125234885
1561122175 1822785661 1181581687
836670947 729727401 1143293179
1097695645 1172669655 1451724421
702566614 1316418178 1575409542
1941003626 947787838 1102596282
1538511263 1689941213 588013207
2124244578 1647981350 1507105138
904075783 1001410069 19262015
856518327 132074533 1673716847
1674324040 1403812056 1943890568
324604003 1248735529 276009851
1209430563 1248220777 899416891
1091459251 467536409 1572019787
900557562 201474286 1693762250
1055455650 912059622 268224178
151277157 1769073455 663011725
1982963168 7657888 1526631648
1128138240 1337594368 19805696
22767937 1834171331 62698313
897885381 1163062863 1044892397
2047651388 476187316 1608130588
1863254335 1315701693 1862339383
764824553 1420551099 1639885617
681453550 566785994 1562601310
521928470 1550449986 310376390
2094073446 2094601010 163395990
1482271701 887227263 572852861
1376665972 933151836 1798851860
117837182 579872890 271219054
2087247411 1399691929 350343115
148614804 1227295676 1731273524
1742255320 1818369672 1672371096
774076802 65825926 2018198930
2094872700 789817716 917437532
1047386887 374378773 1409725247
1218802573 1300060839 1126109173
920748427 640648353 1999605219
1890588366 1759396970 2131021118
1905676868 654767820 1809900644
1055398313 1449217275 1344202481
1873412100 1325531148 1829896228
762639631 2104352557 1467391367
1390911850 438363198 849390778
283802342 765817010 2040680982
1959049698 405810598 1983285490
1455882898 115804086 476780322
528240497 770043475 2013580025
2018641717 1881871775 1713389789
456929915 70227825 603965011
1826256135 999710485 299375935
2065066843 1553875473 1475069491
1320709071 1475887981 1263913543
80467129 1662811691 662731393
1950838696 1283346168 879946984
373273166 1963792106 1980843198
1269412221 343544951 1373977957
1826491347 1382884217 448817771
1240562448 1491366192 2078102416
1828079958 272161794 212636678
439904788 951926332 1752414900
1888211614 608270298 1688102798
398953041 1369939699 334093529
1559582501 1845822831 1333661773
644943518 32582618 833454990
1352488449 1205404163 1502479881
1149924455 1107713333 591927199
1773428759 489955397 2011259087
1110798266 911888174 1916595594
884075071 139771581 1471888439
200575188 749836924 546361204
1257910517 300126943 1216985245
1131063447 1926691269 1380576591
595256841 1350152731 596121169
1476433554 513000374 527518498
1125077816 476445096 1322904824
200126415 1402474349 171257415
1248841191 758540725 1901608223
1111668240 2094539312 414738064
1266127725 1976810055 465710805
2116785783 284803941 1985104431
44981038 1664684426 993342622
889987067 1059020785 491724755
2001434934 1595435938 149635814
1345943326 1741317466 481898510
2041653675 381582593 1094481667
1823248574 1455665722 914691758
484413753 1742189483 1798445825
1873733414 909292914 1477058646
59504039 4907253 1641390815
1621001858 677221254 211729042
112997789 1238474967 2118902405
1368838408 1171026712 1149065544
1626140540 306368116 87845724
1773687566 272038186 701426558
59987458 1622934022 607782418
1434306808 1232165608 926683320
563603744 1307032416 622277152
1905066217 1435501243 57346097
532015600 1225899472 419772784
1278405375 1335345405 801391351
1449710997 1489993919 187531837
119998758 513481586 2000900694
1278732942 1328922538 759906046
2100887316 1992228156 1635317684
1905851678 1374222170 1830086158
1852439900 1218050068 1373759548
1976802019 2086523049 1170371067
112630224 770952560 1464559696
1890973297 1217586003 1024174585
1553462505 179363515 2127404081
360592749 1978114119 33415381
1627153745 138817523 1220906969
1286643836 109961588 1964876892
226222771 187082777 1233975371
184086994 314365302 229408866
1392899458 1855185030 742498706
954978629 2080928719 1743281005
713752827 10224369 80021715
1933436578 1079751654 1962482610
1228454487 369176325 1896385807
1889904645 2046162959 1710286893
1836096591 1688261869 47152839
1374232042 329603518 346950970
2086703853 135182535 1358113365
1696677951 1872937149 262488631
1074536499 1616339097 27206091
1216514247 1649318485 1094766335
1443304322 362232454 2068557714
876029041 1091988819 815155193
1282008628 1265742492 351344596
2077967122 916703542 1830902690
982979415 1125923333 56208911
1914779906 258321158 1496776978
38856947 1877326553 176828555
971979392 1749921664 1751715456
1364237428 275109212 109936660
943700424 1653026136 1424853000
623063234 539726406 1925756626
1426365085 430624727 483880837
383231585 1793585955 869980521
1669337392 1001403280 1721801392
1822484284 756987316 1024467228
148906904 1043884744 628179032
2067928915 152651257 1631900139
1723097604 371271180 1752134180
1698658558 683436794 1697595630
1884861580 93724068 778459372
595804819 756860857 1326405419
107403826 1835437718 1456057282
524975338 1523152574 119170106
257151865 24410731 2127064897
1864963600 1670070832 1825687184
1623097625 592741195 1833470433
593772919 732152933 1196444975
1769154669 1690728775 664431573
669237655 960644293 1888210511
1973760165 294949359 1185723853
1480210016 1057923872 1615587680
1152631390 276383514 2022036814
599903712 958753184 353385696
724925427 2106815449 1821596555
621570 2082370566 1751211026
719896466 1078738614 2140847138
890387222 1514975554 1076368326
1311432872 1260954104 57796072
1034542997 412262079 1752620093
183058972 1658308180 1859867388
1279378319 676612781 1135206407
1948227291 1933165713 507399603
740199552 282830208 1477636224
203543025 1985377747 1490444665
1423114262 2123300930 2079260870
116727259 851073425 1908411571
1120031560 462354904 1283779976
2013345764 535275436 123926276
724845794 1182715558 572681202
890506574 747251690 763918270
779599981 1272201543 616809429
1602930895 1735350893 280694599
1806273846 1345496994 406451942
175404126 331046170 407639886
1100093911 1586318725 1764550799
1964441360 1582628144 405731216
996700556 600134820 1072954860
1946633273 542035115 764896769
1096613834 1138818910 1258356250
1100824924 104055828 1454328892
1791990040 1502006088 1474060760
1248679503 899089133 598870215
655634566 633508242 47822006
897589992 1130916024 854669864
1402779931 871443281 1193574899
919058443 1549936673 1028094051
755453858 1454894822 1930284210
645451998 1145598618 1064523726
1212791267 314584489 1709803771
767368793 663771915 1371279649
1408109856 149563232 1109292576
1179591020 1952015428 1095773388
507787032 300197192 1526067160
1051100144 1071877072 1266328432
1325542129 402096339 1220117113
489988266 2017976830 1255515642
1532849615 2145864045 1227021383
1825997382 1221166802 1630442614
600059541 434211775 1499702077
1314273498 601664142 371457962
1319028221 836325879 1736635877
1230593856 994844096 1336170816
88778269 905769559 340645637
1211100842 1194970110 564880378
1973263640 2112935752 1360692696
1434943954 40404342 212832354
872314884 335505420 604649508
1886987001 1952737515 1175993025
1034318045 701518487 1342699461
1612742531 535068297 1580628891
227374391 501178277 960700143
52688602 4580494 1700769194
830705818 623161806 557585770
661843445 1682819551 1992842653
1417873523 100407641 726486027
1125187197 1202715511 1384575589
1023274125 596034983 809193717
1003473535 2112774013 1497898615
954831661 1038727559 1933847701
1177866825 619149019 1704027281
1934171766 2018597730 1146491430
1198461462 1751332418 1869324998
1731229384 744055896 1768172808
1685716046 700183786 1914560190
409519070 219696026 1927471822
787645207 267290949 957389775
1763781268 1710718908 832732980
1343299719 280650133 331621567
1416852592 1909087568 850335728
214890124 486073252 982428396
465949003 614233057 1639340963
1880923479 1840044037 554403855
1283195544 1745618888 1072437080
716686542 1156927082 491383614
91937974 1831245346 1570095718
283747252 1450240796 1852752212
1391536575 580025661 1693743031
344994232 1869124904 1667350392
560649772 980189828 835291020
624868143 720056717 844010663
643602256 174441968 1696682448
1062982515 294025817 787246859
1839642940 36711348 843350812
1781489175 480582213 1882476239
661402319 689150061 329763143
413521911 568887269 1839110063
1145816817 332682451 273677945
855921144 1795487208 922149304
636941819 1742725617 428910035
2060603915 1115813409 1034347107
583673451 248083265 530405827
1050349579 1272721441 330666083
1598269946 1204092398 1430059466
1946296014 2060737642 1290212670
1332270920 1166181848 1449103752
273160056 1213220456 525914936
1503161568 2041136800 865850336
386563743 1136557021 1192784791
473021554 285685078 1751883778
1959913204 1164555484 85532308
451333742 522349386 1219576286
733835385 1941000555 746517569
1877144120 1105254056 474645496
1012321110 5923330 1662068230
736165826 56950598 158662098
1538479306 1742995038 906623770
1226489652 444874140 220772564
861237155 161697513 1808985275
1199066253 586540455 1317581045
733145491 1823194297 45889067
378952231 501878389 1748183903
395401559 537594885 1814438927
1469872725 19558143 1920879869
1019495832 2078593224 1148613208
919761328 371676432 394657584
1257033301 790326015 2018590973
1638265595 401398001 548899539
1546248289 1960747299 2143216489
1411142680 1349319752 1838085336
1054669544 931066040 389337640
1484694513 762112979 1947845497
1128019871 22259421 718795927
689615805 789388087 677269925
1007703298 154337030 446627090
87269780 825156796 2018029108
445321638 1632056562 1489477334
1018274114 1465312198 1774889810
585297678 1471597866 1414424446
1340711278 288023626 399158494
554725685 1415992223 1355938525
244726670 1733341866 1755060222
2051547415 267346757 320022991
1133283250 1381472022 236766530
965811562 1243437118 915802298
2045978949 387873743 1093301101
1564411162 483856206 1708338666
861940478 1159627002 1347781358
1610221698 678435206 316034194
1105364597 1276941151 2008332829
1820553251 900550761 1903227195
2018713503 144203485 2024152215
798532515 845998825 36683963
1604538394 1862529102 1029296362
939139309 1222337223 1029253205
1492479818 2049592798 1012722074
1578923119 247749965 161093607
61423506 1250803382 509557794
961759492 1962793740 973443364
243305547 936158433 1279717027
1131964738 866859974 1455928146
951965376 16352320 120360128
1370120541 1448879127 657157189
151304258 1397762246 582384210
1849170336 1682459872 2042160800
1061554494 1192238010 1894404910
1049073350 1381811282 996691190
749155797 1003135359 1423893629
396793376 1561576032 1503348512
382517522 91767606 1402915234
1272628642 691163366 1283257010
1632153589 1406078943 189542301
1401285713 1726137587 2040221401
2111946151 927742197 1591323359
1539312811 535504385 96629251
370683743 1906806301 1662233175
1291909604 1625746860 274778372
1882672236 487712068 1014607820
1019261706 1766594846 1426213722
1610344608 143899104 1402678688
1255926266 1250803182 496449994
788167248 121597680 78531792
1093535513 1252201803 1966358497
2078036919 1196161829 1359540591
12298911 751960029 106102679
1670761284 1980064204 1138500964
1987640572 1617360628 405333212
606557986 1134036326 1345196082
1866221053 330420727 218920421
1145790226 737418550 554850210
1542452193 129031075 1924502249
1780300919 2060367205 634462255
901416377 652775723 98874241
808182786 1954917382 160891922
170261975 474544517 1314909327
1183249871 1231282541 1033413703
1462895033 122619179 454561665
129411224 1069283784 956034392
1584691731 359689785 780815019
667062959 167163917 1441867815
2089443305 1434984379 542334769
1179714913 1481904163 421474409
664479248 484536880 1221875344
1057537565 2067216983 737980165
1819786596 46872620 1083025540
1419119756 172893604 1150185708
543616840 1350356440 1062103432
1247808920 1824008392 1861253720
1062997103 1250108749 81162215
1450679031 509464805 738095791
2015767167 317816701 944864887
2054242872 831243944 1531663352
749038882 1930577766 547149362
1026843102 427500954 1913352398
123109672 388727672 1224378984
1284686222 658916522 981257726
516375227 521193521 627267731
2027373963 806408353 1624469987
529996006 2007714482 833871894
542675223 1914745669 161946063
674145497 493153931 1186581409
2116985350 479323666 1002943030
335539740 706464340 1218928380
1261624762 1062377774 1462094730
2038194759 1320953557 319386751
2084473428 2131730172 472571124
439785923 1751567689 108881883
677544125 2045018679 1877247653
1994034135 1885774725 1958275727
2089398365 637145367 50672453
788022491 1371786897 1138518963
180849689 745514059 697953505
398747940 812727148 1287631428
1634260782 2070447498 2009305246
1642075408 984629040 1866513808
805446207 843409085 2106405943
1251979652 291705996 1219837348
1570091158 1230442946 1841771846
1118071592 857031032 1521992808
1279495101 1887937335 1959651749
466256494 1439532874 145921502
299422507 146110849 329346179
2019224069 1393933839 928004653
1243392045 109246599 202369429
1424548399 1625925261 1229583271
1945451401 392737435 2027231185
171534082 95302918 1175494418
1732142477 457715879 41914869
948649629 1748941783 1955804037
1518703576 594066312 633483928
69098461 1748505495 1279212229
1295319471 1766720781 1089933095
2026890888 1358410648 645864136
18553118 477055834 547873294
1882609215 652346045 2002978871
549041749 411181823 1820682493
1943925847 1341185285 1289197327
889020975 19342989 704803751
732747162 1486913742 179274346
654456791 752723845 773715599
1378049988 1445863244 567696868
258893573 357577999 1962909485
189274891 1021530401 130741091
1783897680 1565285104 1926566096
2087345716 1400052380 351621076
512670307 370093865 1901497723
2054735789 924276487 2085422357
828162020 1408909228 999997188
85756768 448111136 1916855904
655567405 526810759 1555725205
498462835 1234489689 773288971
77982496 2031206752 747979808
634693866 443022014 1240854586
720058634 969648926 1484849498
797669635 128281353 33112347
270628407 647717541 1450649583
26765142 1813984770 2053087750
261024972 460899940 416174892
1611746057 1799151899 584164177
1757413642 994706206 888932698
687630001 1638282259 1493539897
200319347 1162142809 875015435
1947133452 1111011876 2026772076
247408631 1412724709 1954703279
678219421 1206086615 1132544901
416440693 736896095 673410333
1287959937 466559107 1945133449
1552110862 1788346154 1056046462
980741230 466404682 414207966
1945177891 1794518377 1850443835
263031056 941136688 1132056976
2101553185 535459939 1478650153
896188801 1640055939 1774636425
346873539 482974793 1923470555
1585954503 1516125269 1265612031
84782982 1051659922 1251945398
1704027166 349318234 1792050446
635967874 188370054 1848960402
661162326 2140118018 447796230
591613691 952429809 390055635
322640512 1412517760 1276374656
1861871742 896252282 1505569902
1744283492 1598748204 336388740
569104908 1070566948 1301457516
793205850 1781536014 1402879786
1973035600 52324080 1883976912
2083878811 1815832273 730018931
875418066 1851487606 1082679394
1949150307 149685545 535629691
425446923 438200865 947666531
119089329 1039956499 872967737
1680784700 1774729140 1963763484
691113252 146319212 1100346948
1947676632 203263880 870362776
891552811 597101697 2001085827
1770212623 161015597 66565511
1834630986 123256286 1407728026
889767355 1691701553 2142303123
28104373 1539015711 391220317
1642983597 376885767 359364117
647892935 60895061 976784895
390599837 1517632983 1295432069
1591029503 1266584829 1870178039
1343846137 1732601067 448474817
1627801985 1821629571 574526857
1267707544 289868744 1067262808
1932652826 1253036878 861764074
250167832 1859372616 314790616
1373698266 1853680270 906280874
915699329 440296323 842934921
1530853477 169994543 127187853
174642355 1944944153 1507949131
217817500 1217324244 1048620668
1130143263 1748294237 318476055
91733171 1293563417 493331019
1943375730 1794289238 1865288450
1619103308 802204388 978714796
1836939828 1118596764 916540372
1909242022 235678194 1410760150
1331691633 1854996819 1292239865
262136966 325430674 1740834998
1698137247 876973533 716024215
1356591632 1688458800 68911760
1311238565 1411169519 960837325
1619705864 1638416408 1695596616
780317499 1052973489 1442467091
203440935 1736952181 810079
2077903376 1033821744 386701968
743745212 733606964 2002902172
2056079397 936171631 2144700749
731850234 685208046 1819563466
1869726060 264324164 1938279628
248190421 1110851967 136430717
766732601 1918057387 312783617
1830584260 1192853324 1419279844
802302805 986415615 845252093
1365638637 1914632647 1344531797
1722292623 1300712621 893576711
1697691819 1748838913 1656258051
680708657 1139367571 709827513
